AM,VarName2,VarName3
5/20/2019 2:00:00 AM,7767.5,-0.700564298729749
5/20/2019 4:00:00 AM,7754,-0.796246359014695
5/20/2019 6:00:00 AM,7712.75,-1.10775496007
5/20/2019 8:00:00 AM,7652.5,-1.50214725679768
5/20/2019 10:00:00 AM,7632.5,-1.92375281049967
5/20/2019 12:00:00 PM,7641.25,-2.18971614409975
5/20/2019 2:00:00 PM,7634.5,-2.49213866659776
5/20/2019 4:00:00 PM,7619,-2.8535766645267
5/20/2019 5:00:00 PM,7637.5,-2.75092333998909
5/20/2019 8:00:00 PM,7647.25,-2.43601667476363
5/20/2019 10:00:00 PM,7665.5,-1.95810525039775
5/21/2019 12:00:00 AM,7674.5,-1.35691139254041
5/21/2019 2:00:00 AM,7668.5,-0.661572589285643
5/21/2019 4:00:00 AM,7656.75,-0.199812965889551
5/21/2019 6:00:00 AM,7686.5,0.344455784420259
5/21/2019 8:00:00 AM,7675.25,0.720947587428447
5/21/2019 10:00:00 AM,7677.5,1.01798571267474
5/21/2019 12:00:00 PM,7684.75,1.36235349621262
5/21/2019 2:00:00 PM,7708,1.76385483235982
5/21/2019 4:00:00 PM,7695.25,1.74514600379147
5/21/2019 5:00:00 PM,7693.5,1.5828803150597
5/21/2019 8:00:00 PM,7702.75,1.60522488376594
5/21/2019 10:00:00 PM,7697,1.55801712444336
5/22/2019 12:00:00 AM,7695,1.32262152775427
5/22/2019 2:00:00 AM,7676,0.678558019561347
5/22/2019 4:00:00 AM,7664,0.00936280142867324
5/22/2019 6:00:00 AM,7684.5,-0.235702656222477
5/22/2019 8:00:00 AM,7645.75,-0.651316171972736
5/22/2019 10:00:00 AM,7681.5,-0.573649357366118
5/22/2019 12:00:00 PM,7676.5,-0.424464458048118
5/22/2019 2:00:00 PM,7678,-0.260489280704813
5/22/2019 4:00:00 PM,7662.5,-0.277908444641913
5/22/2019 5:00:00 PM,7657.75,-0.413026168462027
5/22/2019 8:00:00 PM,7649.75,-0.680028680704707
5/22/2019 10:00:00 PM,7619.5,-1.07399356676325
5/23/2019 12:00:00 AM,7620,-1.49638509779343
5/23/2019 2:00:00 AM,7614,-1.93147109062691
5/23/2019 4:00:00 AM,7597.5,-2.36449566443464
5/23/2019 6:00:00 AM,7557.75,-2.79120546880698
5/23/2019 8:00:00 AM,7576.5,-2.63577006733924
5/23/2019 10:00:00 AM,7554.25,-2.77191680218003
5/23/2019 12:00:00 PM,7524.75,-3.04915472546654
5/23/2019 2:00:00 PM,7517.25,-3.393904819173
5/23/2019 4:00:00 PM,7548.25,-2.71664942075837
5/23/2019 5:00:00 PM,7549,-2.1195298590225
5/23/2019 8:00:00 PM,7555.5,-1.60782727156083
5/23/2019 10:00:00 PM,7570.5,-1.03433766051101
5/24/2019 12:00:00 AM,7568.25,-0.430560212869192
5/24/2019 2:00:00 AM,7577,0.194025733734183
5/24/2019 4:00:00 AM,7585.5,0.77449746758541
5/24/2019 6:00:00 AM,7584,1.27587637761216
5/24/2019 8:00:00 AM,7569,1.40740408169886
5/24/2019 10:00:00 AM,7596.5,1.70761971435217
5/24/2019 12:00:00 PM,7563.75,1.26127063911789
5/24/2019 2:00:00 PM,7562.25,0.668142171768977
5/24/2019 4:00:00 PM,7540.25,0.0191777411669706
5/24/2019 5:00:00 PM,7544,-0.526828239481795
5/26/2019 8:00:00 PM,7542.75,-1.00341928155304
5/26/2019 10:00:00 PM,7541,-1.45824919129947
5/27/2019 12:00:00 AM,7535.5,-1.9096863490113
5/27/2019 2:00:00 AM,7536.5,-2.30331256028064
5/27/2019 4:00:00 AM,7563.5,-1.86444486934434
5/27/2019 6:00:00 AM,7549.5,-1.37173874629666
5/27/2019 8:00:00 AM,7546,-1.06203521787898
5/27/2019 10:00:00 AM,7546,-0.866323175570454
5/27/2019 12:00:00 PM,7544.5,-0.780997278088631
5/27/2019 1:00:00 PM,7550.75,-0.587633639108161
5/27/2019 8:00:00 PM,7555.25,-0.288676715816194
5/27/2019 10:00:00 PM,7575,0.202359556596268
5/28/2019 12:00:00 AM,7576.25,0.724459413336903
5/28/2019 2:00:00 AM,7580.5,1.23106706238657
5/28/2019 4:00:00 AM,7558.5,1.03465639656023
5/28/2019 6:00:00 AM,7551,0.571997391730919
5/28/2019 8:00:00 AM,7556.5,0.212458321210599
5/28/2019 10:00:00 AM,7590.75,0.394797500692524
5/28/2019 12:00:00 PM,7578.5,0.524620409891882
5/28/2019 2:00:00 PM,7569,0.444915884025026
5/28/2019 4:00:00 PM,7514.75,0.0103365101322579
5/28/2019 5:00:00 PM,7523.75,-0.408838582418222
5/28/2019 8:00:00 PM,7520.5,-0.812278490038196
5/28/2019 10:00:00 PM,7477.5,-1.26091135018663
5/29/2019 12:00:00 AM,7485,-1.60563796675704
5/29/2019 2:00:00 AM,7488,-1.82797851900942
5/29/2019 4:00:00 AM,7461.75,-2.16018353085565
5/29/2019 6:00:00 AM,7463.25,-2.49795852912939
5/29/2019 8:00:00 AM,7471,-2.57718235149553
5/29/2019 10:00:00 AM,7461.5,-2.82848392578943
5/29/2019 12:00:00 PM,7426.5,-3.1619014448784
5/29/2019 2:00:00 PM,7462.75,-2.46015700285258
5/29/2019 4:00:00 PM,7455.5,-1.76852994222676
5/29/2019 5:00:00 PM,7446.25,-1.36591581743975
5/29/2019 8:00:00 PM,7453.25,-1.04021441747158
5/29/2019 10:00:00 PM,7447.75,-0.769666398649105
5/30/2019 12:00:00 AM,7462.25,-0.348410229404972
5/30/2019 2:00:00 AM,7468.5,0.154452370699287
5/30/2019 4:00:00 AM,7481.5,0.685059829702956
5/30/2019 6:00:00 AM,7481.25,1.19152140390158
5/30/2019 8:00:00 AM,7467.75,1.19318817813283
5/30/2019 10:00:00 AM,7495,1.44187307077859
5/30/2019 12:00:00 PM,7473.5,1.27061842802991
5/30/2019 2:00:00 PM,7469.5,0.954746807689529
5/30/2019 4:00:00 PM,7484,0.881387193679729
5/30/2019 5:00:00 PM,7487,0.895255824826608
5/30/2019 8:00:00 PM,7419.5,0.402777958803087
5/30/2019 10:00:00 PM,7433.75,-0.0385729610044729
5/31/2019 12:00:00 AM,7442.25,-0.316634584727258
5/31/2019 2:00:00 AM,7427.25,-0.650319185617853
5/31/2019 4:00:00 AM,7388.5,-1.07556137589376
5/31/2019 6:00:00 AM,7372,-1.52391779943185
5/31/2019 8:00:00 AM,7389.5,-1.70341634234139
5/31/2019 10:00:00 AM,7382,-1.86145133951375
5/31/2019 12:00:00 PM,7407.5,-1.68763051821369
5/31/2019 2:00:00 PM,7406.75,-1.3059479149451
5/31/2019 4:00:00 PM,7363.25,-1.37687507187491
5/31/2019 5:00:00 PM,7368.25,-1.56198534599725
6/2/2019 8:00:00 PM,7314.25,-1.88273884885042
6/2/2019 10:00:00 PM,7322,-2.073952470742
6/3/2019 12:00:00 AM,7313.25,-2.38664030247357
6/3/2019 2:00:00 AM,7317.75,-2.58733298332095
6/3/2019 4:00:00 AM,7306.5,-2.89797089673241
6/3/2019 6:00:00 AM,7330.75,-2.51904851345668
6/3/2019 8:00:00 AM,7331.75,-2.11269155978622
6/3/2019 10:00:00 AM,7284,-2.1388414525618
6/3/2019 12:00:00 PM,7291.5,-2.17729172056467
6/3/2019 2:00:00 PM,7235.75,-2.41443628636617
6/3/2019 4:00:00 PM,7211.5,-2.74475298765874
6/3/2019 5:00:00 PM,7241.5,-2.40807943475335
6/3/2019 8:00:00 PM,7233.75,-2.12833637745254
6/3/2019 10:00:00 PM,7220.5,-2.0803622311373
6/4/2019 12:00:00 AM,7233,-1.96201696401264
6/4/2019 2:00:00 AM,7233,-1.84621057067585
6/4/2019 4:00:00 AM,7255.75,-1.38695841794024
6/4/2019 6:00:00 AM,7265,-0.874306705782309
6/4/2019 8:00:00 AM,7266.25,-0.223826067526234
6/4/2019 10:00:00 AM,7272.5,0.39918445549834
6/4/2019 12:00:00 PM,7365.25,0.967027980404312
6/4/2019 2:00:00 PM,7387.25,1.48553604658298
6/4/2019 4:00:00 PM,7403.5,1.96678862925964
6/4/2019 5:00:00 PM,7419.25,2.42172032457688
6/4/2019 8:00:00 PM,7435.75,2.85863294322995
6/4/2019 10:00:00 PM,7451.5,3.28340386177264
6/5/2019 12:00:00 AM,7440.5,3.29273387100473
6/5/2019 2:00:00 AM,7426.25,2.94927484161762
6/5/2019 4:00:00 AM,7446.25,2.88938126070054
6/5/2019 6:00:00 AM,7468.25,3.0693216705539
6/5/2019 8:00:00 AM,7463.25,3.05758378863534
6/5/2019 10:00:00 AM,7443.75,2.37567587166155
6/5/2019 12:00:00 PM,7442.5,1.66639439113331
6/5/2019 2:00:00 PM,7442.5,1.06060303418705
6/5/2019 4:00:00 PM,7458,0.860520258685082
6/5/2019 5:00:00 PM,7462.5,0.918959407457012
6/5/2019 8:00:00 PM,7444.25,0.721827357788263
6/5/2019 10:00:00 PM,7458,0.604764707076365
6/6/2019 12:00:00 AM,7463.5,0.689033303150901
6/6/2019 2:00:00 AM,7445.75,0.363536336867675
6/6/2019 4:00:00 AM,7484,0.538963992662234
6/6/2019 6:00:00 AM,7487.5,0.901786358464811
6/6/2019 8:00:00 AM,7488.75,1.32797966887745
6/6/2019 10:00:00 AM,7443.5,0.807283608767621
6/6/2019 12:00:00 PM,7463.75,0.46443076281913
6/6/2019 2:00:00 PM,7474.25,0.392767619179982
6/6/2019 4:00:00 PM,7514.25,0.664474270850135
6/6/2019 5:00:00 PM,7497.25,0.83459870475432
6/6/2019 8:00:00 PM,7507.75,1.08010186783764
6/6/2019 10:00:00 PM,7510.5,1.37620893600674
6/7/2019 12:00:00 AM,7523,1.75456777420653
6/7/2019 2:00:00 AM,7522.75,2.15534812319455
6/7/2019 4:00:00 AM,7525.25,2.5686206260545
6/7/2019 6:00:00 AM,7542.75,2.98379142550691
6/7/2019 8:00:00 AM,7540.75,3.20815091910954
6/7/2019 10:00:00 AM,7604.5,3.52587168268408
6/7/2019 12:00:00 PM,7655.5,3.88849214573979
6/7/2019 2:00:00 PM,7668.5,4.27238663213395
6/7/2019 4:00:00 PM,7653.25,3.74975742072097
6/7/2019 5:00:00 PM,7660.75,3.42481272257087
6/9/2019 8:00:00 PM,7688,3.46995853217497
6/9/2019 10:00:00 PM,7681.25,3.42319950549643
6/10/2019 12:00:00 AM,7673.75,3.14252244081561
6/10/2019 2:00:00 AM,7674.5,2.89226713631962
6/10/2019 4:00:00 AM,7680.5,2.70819436211393
6/10/2019 6:00:00 AM,7678.5,2.2620771405994
6/10/2019 8:00:00 AM,7698.5,2.26540406226229
6/10/2019 10:00:00 AM,7744,2.48408960473344
6/10/2019 12:00:00 PM,7804.5,2.80460882844085
6/10/2019 2:00:00 PM,7764.5,2.35654606193564
6/10/2019 4:00:00 PM,7738.75,1.72099320713581
6/10/2019 5:00:00 PM,7751.5,1.27719598928177
6/10/2019 8:00:00 PM,7739.75,0.910449893046878
6/10/2019 10:00:00 PM,7767.75,0.781625278065997
6/11/2019 12:00:00 AM,7770,0.768301919088224
6/11/2019 2:00:00 AM,7778.25,0.817490464009922
6/11/2019 4:00:00 AM,7775.75,0.734653583245509
6/11/2019 6:00:00 AM,7799.75,0.907688658112858
6/11/2019 8:00:00 AM,7797.5,1.20550924708198
6/11/2019 10:00:00 AM,7799.25,1.57755166288682
6/11/2019 12:00:00 PM,7753.5,1.12520879350787
6/11/2019 2:00:00 PM,7756.5,0.634250486810491
6/11/2019 4:00:00 PM,7749.75,0.0271857875504734
6/11/2019 5:00:00 PM,7750.75,-0.543467335866577
6/11/2019 8:00:00 PM,7746.25,-1.080449611411
6/11/2019 10:00:00 PM,7743.5,-1.58088965282299
6/12/2019 12:00:00 AM,7739.5,-2.05152204758664
6/12/2019 2:00:00 AM,7722.5,-2.50015184151453
6/12/2019 4:00:00 AM,7718.75,-2.93327818909142
6/12/2019 6:00:00 AM,7709.5,-3.35574268898459
6/12/2019 8:00:00 AM,7713.25,-3.25015320290833
6/12/2019 10:00:00 AM,7734,-2.24726507971223
6/12/2019 12:00:00 PM,7698,-1.99147338356342
6/12/2019 2:00:00 PM,7709.75,-1.75130497137014
6/12/2019 4:00:00 PM,7707.75,-1.59473242197876
6/12/2019 5:00:00 PM,7708.5,-1.45376110174688
6/12/2019 8:00:00 PM,7723.75,-0.975700788092483
6/12/2019 10:00:00 PM,7694.75,-1.02833176887198
6/13/2019 12:00:00 AM,7690,-1.30794756251076
6/13/2019 2:00:00 AM,7694.75,-1.52385904340118
6/13/2019 4:00:00 AM,7731,-0.948961905734267
6/13/2019 6:00:00 AM,7738.25,-0.265355436393713
6/13/2019 8:00:00 AM,7740.25,0.374965206186463
6/13/2019 10:00:00 AM,7759.75,0.951831570518511
6/13/2019 12:00:00 PM,7747.25,1.23910818697359
6/13/2019 2:00:00 PM,7749,1.41070126929854
6/13/2019 4:00:00 PM,7738.75,1.35711936869405
6/13/2019 5:00:00 PM,7745,1.33239460154589
6/13/2019 8:00:00 PM,7727.5,1.07479722621708
6/13/2019 10:00:00 PM,7741.75,0.762219041343999
6/14/2019 12:00:00 AM,7745,0.559252020895811
6/14/2019 2:00:00 AM,7739.75,0.318451909272957
6/14/2019 4:00:00 AM,7718.75,-0.154694768221018
6/14/2019 6:00:00 AM,7698.5,-0.672623744284783
6/14/2019 8:00:00 AM,7709,-0.955177540672568
6/14/2019 10:00:00 AM,7697.25,-1.34239618252637
6/14/2019 12:00:00 PM,7707,-1.47002817973767
6/14/2019 2:00:00 PM,7706.25,-1.51043086508289
6/14/2019 4:00:00 PM,7713.75,-1.3558245408294
6/14/2019 5:00:00 PM,7714.75,-1.16039369076845
6/16/2019 8:00:00 PM,7731.25,-0.682869334919191
6/16/2019 10:00:00 PM,7744,-0.0737703546541459
6/17/2019 12:00:00 AM,7742.5,0.491303282149679
6/17/2019 2:00:00 AM,7739.5,0.924464857805818
6/17/2019 4:00:00 AM,7724,0.938746818108129
6/17/2019 6:00:00 AM,7725,0.77332487784532
6/17/2019 8:00:00 AM,7733.75,0.750277350653349
6/17/2019 10:00:00 AM,7770.5,1.01297435479478
6/17/2019 12:00:00 PM,7761,1.19190114611232
6/17/2019 2:00:00 PM,7773,1.52183351149528
6/17/2019 4:00:00 PM,7760.75,1.54179057109431
6/17/2019 5:00:00 PM,7774,1.78547437590241
6/17/2019 8:00:00 PM,7768,1.90119898949602
6/17/2019 10:00:00 PM,7772.25,2.1059955031029
6/18/2019 12:00:00 AM,7771.25,2.28116474404911
6/18/2019 2:00:00 AM,7765.75,2.13417924837193
6/18/2019 4:00:00 AM,7754,1.24747867105013
6/18/2019 6:00:00 AM,7805,1.10789624757129
6/18/2019 8:00:00 AM,7842.75,1.2973724367109
6/18/2019 10:00:00 AM,7898.25,1.62832715769752
6/18/2019 12:00:00 PM,7883.75,1.82985752275356
6/18/2019 2:00:00 PM,7883.25,1.95016702909981
6/18/2019 4:00:00 PM,7871.75,1.90097508104724
6/18/2019 5:00:00 PM,7876,1.85071427304565
6/18/2019 8:00:00 PM,7890.25,1.95406704025925
6/18/2019 10:00:00 PM,7883,2.01832330111408
6/19/2019 12:00:00 AM,7884,1.98364533195801
6/19/2019 2:00:00 AM,7882,1.74949575163512
6/19/2019 4:00:00 AM,7884,1.30280486874834
6/19/2019 6:00:00 AM,7881,0.928780269815558
6/19/2019 8:00:00 AM,7885.25,0.810409794849475
6/19/2019 10:00:00 AM,7864.75,0.297797136760957
6/19/2019 12:00:00 PM,7866.25,-0.231281928437868
6/19/2019 2:00:00 PM,7859.5,-0.767796126590712
6/19/2019 4:00:00 PM,7900.75,-0.437940356554926
6/19/2019 5:00:00 PM,7902.5,0.0837794427615685
6/19/2019 8:00:00 PM,7932.5,0.627683909355068
6/19/2019 10:00:00 PM,7953.5,1.14855557089417
6/20/2019 12:00:00 AM,7968,1.63938111597154
6/20/2019 2:00:00 AM,7959.5,1.93517673583446
6/20/2019 4:00:00 AM,7983,2.30073133591155
6/20/2019 6:00:00 AM,8001,2.69508699102373
6/20/2019 8:00:00 AM,8003.25,3.09995973868183
6/20/2019 10:00:00 AM,7994.25,3.0379698682345
6/20/2019 12:00:00 PM,7958.25,2.27748097825247
6/20/2019 2:00:00 PM,7944,1.34794673030384
6/20/2019 4:00:00 PM,7967.5,0.744018279625799
6/20/2019 5:00:00 PM,7969.75,0.375698091725942
6/20/2019 8:00:00 PM,7969,0.138762257972248
6/20/2019 10:00:00 PM,7958,-0.140562341914226
6/21/2019 12:00:00 AM,7947.5,-0.529741129464698
6/21/2019 2:00:00 AM,7940.25,-0.986409182614031
6/21/2019 4:00:00 AM,7966.5,-0.944707775592868
6/21/2019 6:00:00 AM,7956.75,-0.72174597548637
6/21/2019 8:00:00 AM,7948.5,-0.680463160773326
6/21/2019 10:00:00 AM,7959.75,-0.441425728209624
6/21/2019 12:00:00 PM,7969,0.0300660846004116
6/21/2019 2:00:00 PM,7972,0.557146356505692
6/21/2019 4:00:00 PM,7960.75,0.735424343069288
6/21/2019 5:00:00 PM,7951.5,0.560353211037415
6/23/2019 8:00:00 PM,7975.25,0.774316756553907
6/23/2019 10:00:00 PM,7980.25,1.13946405996515
6/24/2019 12:00:00 AM,7994.5,1.55764279385504
6/24/2019 2:00:00 AM,7984.5,1.63321278937009
6/24/2019 4:00:00 AM,7979.5,1.45575037399949
6/24/2019 6:00:00 AM,7982.25,1.30430916691497
6/24/2019 8:00:00 AM,7978.5,1.11557109062068
6/24/2019 10:00:00 AM,7956.75,0.598408595658192
6/24/2019 12:00:00 PM,7975.5,0.364873106773416
6/24/2019 2:00:00 PM,7963,0.00376575873769075
6/24/2019 4:00:00 PM,7958,-0.453846737008989
6/24/2019 5:00:00 PM,7960.5,-0.845673659256053
6/24/2019 8:00:00 PM,7964,-1.00776758551449
6/24/2019 10:00:00 PM,7968.75,-0.89461745687246
6/25/2019 12:00:00 AM,7934,-1.10861940654611
6/25/2019 2:00:00 AM,7933,-1.45799475032255
6/25/2019 4:00:00 AM,7941.5,-1.5564737152302
6/25/2019 6:00:00 AM,7940.75,-1.57934623369907
6/25/2019 8:00:00 AM,7949.5,-1.3006480623084
6/25/2019 10:00:00 AM,7931.75,-1.41765024744692
6/25/2019 12:00:00 PM,7893,-1.71074491645679
6/25/2019 2:00:00 PM,7864.25,-2.07929515599019
6/25/2019 4:00:00 PM,7826.75,-2.47787839608422
6/25/2019 5:00:00 PM,7840,-2.52199184820198
6/25/2019 8:00:00 PM,7831.25,-2.63761919542901
6/25/2019 10:00:00 PM,7838.75,-2.59403595718514
6/26/2019 12:00:00 AM,7844.5,-2.41696754865501
6/26/2019 2:00:00 AM,7837,-2.35305429237925
6/26/2019 4:00:00 AM,7842.5,-2.21601251188216
6/26/2019 6:00:00 AM,7890.75,-1.32480406705794
6/26/2019 8:00:00 AM,7883.75,-0.547102103188948
6/26/2019 10:00:00 AM,7911,0.158351938029048
6/26/2019 12:00:00 PM,7892.75,0.565878692868888
6/26/2019 2:00:00 PM,7863.25,0.524952737973292
6/26/2019 4:00:00 PM,7860.5,0.301145934022886
6/26/2019 5:00:00 PM,7847.5,-0.0630750975427204
6/26/2019 8:00:00 PM,7858.75,-0.315987726469614
6/26/2019 10:00:00 PM,7881,-0.30366935715861
6/27/2019 12:00:00 AM,7889.75,-0.139618184782869
6/27/2019 2:00:00 AM,7887.5,0.0244013215038234
6/27/2019 4:00:00 AM,7903.75,0.341154633195465
6/27/2019 6:00:00 AM,7884.75,0.502052468385788
6/27/2019 8:00:00 AM,7875,0.461022836382726
6/27/2019 10:00:00 AM,7896.75,0.638227888834874
6/27/2019 12:00:00 PM,7879,0.627069960749735
6/27/2019 2:00:00 PM,7896.75,0.770221228101626
6/27/2019 4:00:00 PM,7888.5,0.657941870833185
6/27/2019 5:00:00 PM,7891.75,0.566239526865705
6/27/2019 8:00:00 PM,7900.75,0.727396240829818
6/27/2019 10:00:00 PM,7895.5,0.811537379933266
6/28/2019 12:00:00 AM,7886,0.64357535854385
6/28/2019 2:00:00 AM,7885.5,0.41759940327445
6/28/2019 4:00:00 AM,7902.25,0.625323805934139
6/28/2019 6:00:00 AM,7907,0.996453426814149
6/28/2019 8:00:00 AM,7901.25,1.11869520955426
6/28/2019 10:00:00 AM,7876.75,0.598842399908657
6/28/2019 12:00:00 PM,7893.5,0.361402758178348
6/28/2019 2:00:00 PM,7880.5,-0.0290278070401229
6/28/2019 4:00:00 PM,7898.25,-0.0139168663861002
6/28/2019 5:00:00 PM,7929,0.336318787808461
6/30/2019 8:00:00 PM,8007.5,0.788504132550028
6/30/2019 10:00:00 PM,7990.5,1.10893333914284
7/1/2019 12:00:00 AM,7998.75,1.41580463555518
7/1/2019 2:00:00 AM,8026.75,1.79811039754293
7/1/2019 4:00:00 AM,8026.5,2.20348515184752
7/1/2019 6:00:00 AM,8031.25,2.6184131493234
7/1/2019 8:00:00 AM,8036,3.03399895035052
7/1/2019 10:00:00 AM,8030.5,3.19346249274676
7/1/2019 12:00:00 PM,8005,2.60127002289359
7/1/2019 2:00:00 PM,7984.75,1.48421056184586
7/1/2019 4:00:00 PM,7998,0.704353846100525
7/1/2019 5:00:00 PM,7996,0.13858352465995
7/1/2019 8:00:00 PM,7982.5,-0.442024690516619
7/1/2019 10:00:00 PM,7996.25,-0.738713642033471
7/2/2019 12:00:00 AM,8000,-0.832916715228946
7/2/2019 2:00:00 AM,7993.75,-0.941149258514629
7/2/2019 4:00:00 AM,7982.25,-1.25017848112999
7/2/2019 6:00:00 AM,7973,-1.6384806853061
7/2/2019 8:00:00 AM,7981.75,-1.56083733095229
7/2/2019 10:00:00 AM,7991.75,-1.08318236315561
7/2/2019 12:00:00 PM,7990.75,-0.634844291150349
7/2/2019 2:00:00 PM,7997.25,-0.114190919831957
7/2/2019 4:00:00 PM,8030.25,0.445710090843969
7/2/2019 5:00:00 PM,8045.75,0.982885464215717
7/2/2019 8:00:00 PM,8040.5,1.38247801744381
7/2/2019 10:00:00 PM,8034.5,1.56824114956141
7/3/2019 12:00:00 AM,8035.75,1.67447942217491
7/3/2019 2:00:00 AM,8038.75,1.77581073393975
7/3/2019 4:00:00 AM,8060,2.05134774749537
7/3/2019 6:00:00 AM,8071.75,2.40520502731319
7/3/2019 8:00:00 AM,8059.5,2.33442912333229
7/3/2019 10:00:00 AM,8052.5,1.81127299833229
7/3/2019 12:00:00 PM,8074.25,1.79348592203088
7/3/2019 1:15:00 PM,8094,2.01202339438
7/3/2019 8:00:00 PM,8095,2.33895596601439
7/3/2019 10:00:00 PM,8094.5,2.68156281639597
7/4/2019 12:00:00 AM,8090.5,2.73960260581641
7/4/2019 2:00:00 AM,8092.5,2.76445790128451
7/4/2019 4:00:00 AM,8091.25,2.69182353912143
7/4/2019 6:00:00 AM,8098,2.86762509978744
7/4/2019 8:00:00 AM,8100.75,3.16356919184964
7/4/2019 10:00:00 AM,8103.5,3.51694172152268
7/4/2019 12:00:00 PM,8107.75,3.89729553588882
7/4/2019 1:00:00 PM,8104.75,3.26903026778402
7/4/2019 8:00:00 PM,8109.25,3.16676572690064
7/4/2019 10:00:00 PM,8101.25,2.37379419624085
7/5/2019 12:00:00 AM,8107.5,2.06830405932197
7/5/2019 2:00:00 AM,8112.5,2.14333310286358
7/5/2019 4:00:00 AM,8096,1.28329819678421
7/5/2019 6:00:00 AM,8073.5,0.44901476078434
7/5/2019 8:00:00 AM,8074.5,-0.248429034323018
7/5/2019 10:00:00 AM,8014,-0.85768032014121
7/5/2019 12:00:00 PM,8032.75,-1.15912050034784
7/5/2019 2:00:00 PM,8065.75,-1.00418266234356
