12119,0
12119,0
12126,0
12130,0
12128,0
12125,0
12129,0
12132,0
12129,0
12138,0
12140,0
12138,0
12135,0
12137,0
12137,0
12132,0
12138,0
12141,0
12146,0
12147,0
12145,0
12149,0
12152,0
12150,0
12158,0
12159,1
12154,0
12150,0
12145,0
12140,0
12144,0
12150,0
12152,0
12156,1
12154,0
12148,0
12148,0
12142,0
12144,0
12138,0
12133,0
12133,0
12141,0
12139,0
12150,0
12155,0
12159,0
12151,0
12150,0
12158,0
12159,0
12153,0
12158,0
12158,0
12166,0
12160,0
12158,0
12151,0
12161,0
12166,0
12157,0
12162,0
12166,1
12168,0
12164,0
12163,0
12153,0
12156,0
12152,0
12149,0
12144,0
12144,0
12146,0
12137,0
12131,0
12136,0
12136,0
12133,0
12138,0
12141,0
12142,0
12139,0
12144,0
12141,0
12147,0
12152,0
12154,0
12154,0
12148,0
12148,0
12143,0
12147,0
12156,0
12159,0
12158,0
12164,0
12160,0
12160,0
12156,0
12164,0
12155,0
12160,0
12161,0
12166,0
12162,0
12163,0
12162,0
12155,0
12158,0
12168,0
12160,0
12160,0
12166,0
12160,0
12162,0
12174,0
12177,0
12176,0
12180,0
12178,0
12189,0
12185,0
12197,0
12198,0
12196,0
12200,0
12206,0
12209,0
12202,0
12200,1
12194,0
12201,0
12201,0
12195,0
12188,0
12201,0
12193,0
12188,0
12207,0
12193,0
12186,0
12188,0
12188,0
12198,0
12209,0
12210,0
12220,0
12218,0
12220,0
12213,0
12208,1
12207,0
12207,0
12210,0
12204,0
12207,0
12220,0
12215,0
12226,0
12227,0
12226,0
12221,0
12237,0
12235,0
12228,0
12242,1
12242,0
12230,0
12218,0
12223,0
12222,0
12220,0
12223,0
12217,0
12220,0
12222,0
12218,0
12224,0
12228,0
12221,0
12221,0
12234,0
12228,0
12233,0
12235,0
12238,0
12239,1
12236,0
12232,0
12227,0
12224,0
12219,0
12222,0
12223,0
12223,0
12217,0
12225,0
12215,0
12221,0
12224,0
12229,0
12223,0
12234,0
12235,0
12245,0
12247,0
12243,0
12240,0
12244,0
12248,0
12244,0
12242,0
12243,0
12248,0
12250,0
12244,0
12248,0
12248,0
12248,0
12248,0
12243,0
12244,0
12255,0
12255,0
12261,0
12263,0
12267,0
12264,0
12265,0
12268,1
12260,0
12254,0
12256,0
12251,0
12262,0
12262,0
12270,0
12268,0
12259,0
12250,0
12252,0
12248,0
12241,0
12246,0
12250,0
12248,0
12255,0
12250,0
12251,0
12247,0
12244,0
12247,0
12240,0
12234,0
12233,0
12238,0
12240,0
12240,0
12234,0
12228,0
12232,0
12231,0
12230,0
12228,0
12222,0
12218,0
12220,0
12220,0
12226,0
12236,0
12244,0
12244,0
12245,0
12244,1
12238,0
12226,0
12220,0
12229,0
12238,0
12230,0
12220,0
12222,0
12231,0
12224,0
12228,0
12225,0
12223,0
12223,0
12222,0
12212,0
12206,0
12200,0
12200,0
12200,0
12198,0
12199,0
12204,0
12204,0
12200,0
12201,0
12211,0
12214,0
12223,0
12226,0
12235,0
12235,0
12232,0
12220,0
12222,0
12230,0
12232,0
12236,0
12233,0
12227,0
12232,0
12240,0
12241,0
12248,0
12250,0
12252,0
12257,0
12266,0
12273,0
12273,0
12272,0
12266,1
12260,0
12266,0
12263,0
12266,0
12256,0
12256,0
12253,0
12251,0
12253,0
12244,0
12250,0
12253,0
12247,0
12242,0
12245,0
12246,0
12246,0
12245,0
12256,0
12267,0
12269,0
12253,1
12252,0
12252,0
12248,0
12245,0
12242,0
12240,0
12248,0
12247,0
12235,0
12235,0
12234,0
12227,0
12232,0
12230,0
12233,0
12240,0
12247,0
12248,0
12241,1
12230,0
12230,0
12226,0
12235,0
12241,0
12253,0
12252,0
12248,0
12250,0
12246,1
12246,0
12249,0
12239,0
12235,0
12238,0
12237,0
12240,0
12238,0
12243,0
12246,0
12245,0
12235,0
12236,0
12232,0
12225,0
12223,0
12225,0
12226,0
12229,0
12231,1
12240,0
12237,0
12228,0
12223,0
12219,0
12220,0
12217,0
12223,0
12210,0
12206,0
12204,0
12215,0
12218,0
12223,0
12229,0
12226,0
12228,0
12221,1
12219,0
12218,0
12217,0
12210,0
12217,0
12225,0
12215,0
12216,0
12218,0
12227,0
12234,0
12238,0
12239,0
12233,1
12228,0
12230,0
12225,0
12224,0
12215,0
12208,0
12208,0
12212,0
12210,0
12211,0
12212,0
12208,0
12201,0
12203,0
12211,0
12204,0
12205,0
12202,0
12206,0
12213,0
12216,0
12209,1
12212,0
12211,0
12200,0
12206,0
12201,0
12204,0
12210,0
12200,0
12210,0
12208,0
12204,0
12196,0
12193,0
12195,0
12194,0
12190,0
12196,0
12194,0
12191,0
12196,0
12206,0
12218,0
12222,0
12215,0
12209,1
12200,0
12192,0
12196,0
12205,0
12200,0
12200,0
12206,0
12208,0
12210,0
12218,0
12228,0
12228,0
12222,0
12218,0
12220,0
12227,0
12232,0
12236,0
12240,0
12242,0
12248,0
12250,0
12252,0
12249,1
12251,0
12249,0
12239,0
12233,0
12232,0
12236,0
12236,0
12240,0
12248,0
12241,0
12236,0
12237,0
12242,0
12245,0
12242,0
12246,0
12250,0
12262,0
12264,0
12263,0
12256,0
12255,1
12258,0
12257,0
12257,0
12250,0
12242,0
12242,0
12242,0
12240,0
12235,0
12240,0
12238,0
12235,0
12240,0
12235,0
12242,0
12244,0
12251,0
12246,1
12235,0
12239,0
12237,0
12244,0
12234,0
12230,0
12230,0
12223,0
12227,0
12232,0
12231,0
12225,0
12227,0
12228,0
12227,0
12229,0
12222,0
12221,0
12216,0
12214,0
12208,0
12210,0
12208,0
12214,0
12218,0
12209,0
12206,0
12216,0
12215,0
12211,0
12216,0
12210,0
12203,0
12200,0
12197,0
12190,0
12188,0
12196,0
12191,0
12202,0
12209,0
12220,0
12221,0
12228,0
12230,0
12230,1
12225,0
12219,0
12209,0
12202,0
12198,0
12198,0
12190,0
12184,0
12186,0
12188,0
12194,0
12199,0
12204,0
12207,0
12216,0
12218,0
12218,0
12214,0
12225,0
12222,0
12220,0
12227,0
12233,0
12230,0
12228,0
12230,1
12229,0
12230,0
12227,0
12224,0
12221,0
12218,0
12211,0
12210,0
12220,0
12209,0
12205,0
12205,0
12206,0
12206,0
12211,0
12201,0
12202,0
12206,0
12206,0
12200,0
12198,0
12198,0
12202,0
12192,0
12192,0
12198,0
12202,0
12210,0
12215,0
12224,0
12227,0
12220,0
12224,0
12219,1
12220,0
12218,0
12212,0
12200,0
12200,0
12204,0
12214,0
12216,0
12220,0
12205,0
12210,0
12207,0
12201,0
12216,0
12220,0
12226,1
12217,0
12215,0
12205,0
12204,0
12202,0
12196,0
12197,0
12200,0
12196,0
12201,0
12203,0
12198,0
12192,0
12189,0
12187,0
12181,0
12181,0
12174,0
12170,0
12174,0
12175,0
12178,0
12175,0
12178,0
12182,0
12183,0
12193,0
12195,0
12203,0
12211,0
12202,0
12199,0
12197,1
12204,0
12202,0
12189,0
12192,0
12186,0
12188,0
12186,0
12178,0
12185,0
12186,0
12187,0
12188,0
12193,0
12194,0
12191,0
12186,1
12190,0
12191,0
12188,0
12191,0
12192,0
12180,0
12175,0
12182,0
12192,0
12186,0
12177,0
12181,0
12176,0
12176,0
12174,0
12173,0
12169,0
12172,0
12174,0
12182,0
12185,0
12179,0
12187,0
12185,0
12192,0
12193,0
12188,0
12197,0
12194,1
12191,0
12192,0
12183,0
12176,0
12176,0
12178,0
12182,0
12179,0
12178,0
12176,0
12176,0
12166,0
12166,0
12171,0
12169,0
12174,0
12170,0
12160,0
12162,0
12160,0
12160,0
12158,0
12161,0
12157,0
12160,0
12154,0
12156,0
12164,0
12170,0
12166,0
12164,0
12166,0
12167,0
12171,0
12179,0
12179,0
12184,0
12185,0
12186,0
12193,0
12189,0
12196,0
12205,0
12200,0
12202,0
12200,0
12200,1
12194,0
12190,0
12194,0
12200,0
12193,0
12202,0
12197,0
12206,0
12206,0
12210,0
12208,0
12206,0
12212,0
12219,0
12225,0
12227,0
12224,0
12228,0
12224,0
12224,0
12226,0
12228,0
12229,0
12225,0
12234,0
12233,1
12232,0
12230,0
12225,0
12230,0
12222,0
12217,0
12222,0
12224,0
12222,0
12224,0
12218,0
12216,0
12217,0
12222,0
12216,0
12220,0
12223,0
12230,0
12223,0
12224,0
12226,0
12228,0
12231,1
12232,0
12226,0
12222,0
12218,0
12216,0
12222,0
12230,0
12230,0
12235,0
12229,0
12231,0
12239,0
12248,0
12244,0
12247,0
12252,0
12250,0
12246,1
12248,0
12246,0
12246,0
12240,0
12240,0
12226,0
12229,0
12227,0
12232,0
12232,0
12232,0
12228,0
12230,0
12240,0
12246,0
12246,0
12238,0
12248,0
12243,0
12250,0
12250,0
12249,0
12255,0
12256,1
12248,0
12240,0
12243,0
12250,0
12251,0
12247,0
12256,1
12251,0
12246,0
12250,0
12248,0
12243,0
12242,0
12239,0
12243,0
12245,0
12246,0
12244,0
12249,0
12253,0
12260,0
12260,0
12265,0
12262,1
12261,0
12256,0
12256,0
12254,0
12243,0
12240,0
12238,0
12233,0
12236,0
12236,0
12240,0
12238,0
12233,0
12238,0
12240,0
12230,0
12232,0
12226,0
12233,0
12240,0
12236,0
12244,0
12248,0
12251,0
12243,0
12246,0
12253,1
12251,0
12241,0
12236,0
12231,0
12235,0
12236,0
12244,0
12244,0
12246,0
12238,0
12248,0
12250,0
12254,0
12253,0
12256,0
12262,0
12263,1
12260,0
12251,0
12242,0
12244,0
12237,0
12240,0
12239,0
12243,0
12250,0
12244,0
12249,0
12240,0
12239,0
12242,0
12238,0
12242,0
12244,0
12236,0
12241,0
12248,0
12245,0
12250,0
12245,0
12240,0
12238,0
12243,0
12251,0
12260,0
12264,0
12271,0
12278,0
12279,0
12279,0
12279,0
12276,0
12274,1
12275,0
12273,0
12275,0
12272,0
12270,0
12266,0
12278,0
12273,0
12264,0
12277,0
12272,0
12273,0
12278,0
12281,0
12287,0
12284,0
12286,0
12282,0
12288,0
12290,0
12286,0
12285,0
12295,0
12296,0
12304,0
12298,0
12307,0
12306,0
12302,0
12310,1
12307,0
12304,0
12300,0
12294,0
12291,0
12293,0
12300,0
12291,0
12297,0
12300,0
12296,0
12298,0
12296,0
12289,0
12284,0
12284,0
12282,0
12284,0
12287,0
12282,0
12278,0
12282,0
12277,0
12281,0
12280,0
12274,0
12267,0
12268,0
12270,0
12266,0
12260,0
12264,0
12261,0
12262,0
12266,0
12269,0
12269,0
12264,0
12268,0
12262,1
12269,0
12269,0
12266,0
12263,0
12260,0
12269,0
12260,0
12264,0
12272,0
12263,0
12272,1
12267,0
12272,0
12269,0
12264,0
12255,0
12255,0
12252,0
12245,0
12251,0
12242,0
12235,0
12237,0
12231,0
12236,0
12242,0
12236,0
12238,0
12235,0
12230,0
12232,0
12228,0
12232,0
12225,0
12222,0
12222,0
12220,0
12224,0
12225,0
12226,0
12222,0
12220,0
12219,0
12212,0
12216,0
12215,0
12218,0
12214,0
12214,0
12210,0
12210,0
12211,0
12217,0
12215,0
12212,0
12212,0
12212,0
12218,0
12221,0
12220,0
12214,0
12222,0
12228,0
12229,0
12233,0
12234,0
12240,0
12234,0
12233,1
12234,0
12234,0
12229,0
12231,0
12224,0
12225,0
12224,0
12222,0
12229,0
12230,0
12230,0
12233,1
12231,0
12228,0
12224,0
12226,0
12218,0
12214,0
12214,0
12215,0
12215,0
12217,0
12210,0
12212,0
12205,0
12205,0
12206,0
12203,0
12208,0
12206,0
12205,0
12210,0
12205,0
12212,0
12215,0
12215,0
12223,0
12221,0
12220,0
12228,0
12231,0
12232,0
12231,0
12233,0
12233,0
12234,0
12239,0
12246,0
12246,0
12244,0
12242,1
12239,0
12234,0
12242,0
12240,0
12237,0
12233,0
12236,0
12234,0
12234,0
12228,0
12227,0
12232,0
12228,0
12226,0
12224,0
12216,0
12215,0
12218,0
12218,0
12219,0
12215,0
12210,0
12203,0
12206,0
12207,0
12210,0
12211,0
12215,0
12212,0
12216,0
12218,0
12218,0
12224,0
12227,0
12227,0
12226,0
12228,0
12224,0
12234,0
12230,0
12231,0
12229,0
12236,1
12235,0
12231,0
12232,0
12224,0
12216,0
12219,0
12224,0
12223,0
12220,0
12218,0
12214,0
12211,0
12217,0
12218,0
12212,0
12206,0
12209,0
12207,0
12203,0
12198,0
12204,0
12198,0
12196,0
12190,0
12190,0
12186,0
12185,0
12188,0
12186,0
12196,0
12195,0
12204,0
12202,0
12202,0
12206,0
12203,0
12198,0
12204,0
12205,0
12203,1
12205,0
12204,0
12206,0
12200,0
12199,0
12190,0
12191,0
12189,0
12193,0
12204,0
12212,0
12220,0
12224,0
12230,0
12224,0
12222,0
12216,0
12225,0
12226,0
12225,1
12230,0
12224,0
12222,0
12214,0
12218,0
12217,0
12230,0
12227,0
12221,0
12227,0
12229,0
12228,0
12236,0
12241,0
12237,0
12236,0
12246,0
12254,0
12252,0
12256,0
12253,0
12253,0
12244,0
12248,0
12254,0
12254,0
12249,0
12253,0
12250,0
12258,0
12262,0
12255,0
12256,0
12259,0
12264,0
12262,0
12262,0
12271,0
12276,0
12274,0
12271,1
12268,0
12264,0
12262,0
12259,0
12256,0
12258,0
12253,0
12260,0
12265,0
12264,0
12265,0
12256,0
12252,0
12252,0
12263,0
12262,0
12254,0
12256,0
12260,0
12268,0
12268,0
12268,0
12272,0
12265,0
12261,0
12266,0
12268,0
12269,0
12271,0
12276,0
12277,0
12270,0
12265,0
12275,0
12283,0
12283,0
12283,0
12286,0
12284,0
12283,1
12284,0
12276,0
12276,0
12276,0
12275,0
12277,0
12280,0
12273,0
12268,0
12263,0
12268,0
12261,0
12264,0
12264,0
12272,0
12272,0
12276,0
12282,0
12290,0
12287,0
12287,0
12288,0
12286,1
12287,0
12283,0
12277,0
12272,0
12273,0
12279,0
12270,0
12266,0
12262,0
12266,0
12264,0
12258,0
12260,0
12252,0
12250,0
12248,0
12250,0
12245,0
12251,0
12247,0
12246,0
12248,0
12249,0
12248,0
12250,0
12251,0
12250,0
12240,0
12240,0
12244,0
12244,0
12247,0
12248,0
12243,0
12239,0
12248,0
12249,0
12248,0
12256,0
12260,0
12257,0
12264,0
12269,0
12266,0
12267,0
12270,0
12265,0
12270,0
12274,0
12278,0
12282,0
12283,0
12278,0
12290,0
12289,0
12292,0
12296,0
12298,0
12303,0
12301,0
12300,1
12296,0
12290,0
12291,0
12285,0
12286,0
12282,0
12282,0
12280,0
12282,0
12290,0
12290,0
12282,0
12280,0
12286,0
12277,0
12274,0
12267,0
12266,0
12262,0
12264,0
12272,0
12269,0
12272,0
12273,0
12266,0
12264,0
12268,0
12278,0
12280,0
12280,0
12283,1
12276,0
12269,0
12268,0
12267,0
12273,0
12270,0
12273,0
12268,0
12275,1
12280,0
12276,0
12275,0
12266,0
12260,0
12263,0
12255,0
12258,0
12258,0
12259,0
12265,0
12265,0
12261,0
12272,0
12282,0
12286,0
12290,0
12290,0
12284,0
12290,0
12282,0
12288,0
12290,0
12300,0
12307,0
12310,0
12308,0
12308,0
12305,0
12300,0
12304,0
12299,0
12301,0
12306,0
12312,0
12310,0
12313,0
12325,0
12323,0
12328,0
12330,0
12338,0
12339,0
12339,0
12332,0
12330,0
12333,0
12330,0
12330,0
12340,0
12345,0
12342,0
12338,0
12344,0
12341,0
12338,0
12350,0
12354,0
12358,0
12362,0
12374,0
12378,0
12382,0
12382,0
12377,0
12370,1
12372,0
12372,0
12372,0
12377,0
12372,0
12365,0
12352,0
12356,0
12362,0
12367,0
12377,0
12375,0
12380,1
12364,0
12371,0
12367,0
12348,0
12354,0
12354,0
12347,0
12351,0
12352,0
12350,0
12361,0
12363,0
12354,0
12360,0
12369,0
12375,0
12377,0
12378,0
12372,1
12364,0
12373,0
12362,0
12362,0
12366,0
12365,0
12364,0
12352,0
12351,0
12340,0
12355,0
12364,0
12367,0
12369,0
12367,0
12364,1
12364,0
12352,0
12351,0
12351,0
12357,0
12360,0
12369,0
12375,0
12374,0
12373,0
12376,0
12373,0
12374,0
12379,1
12385,0
12370,0
12364,0
12366,0
12362,0
12357,0
12363,0
12368,0
12376,0
12378,0
12376,0
12380,0
12376,1
12375,0
12376,0
12363,0
12368,0
12372,0
12373,0
12366,0
12370,0
12363,0
12370,0
12362,0
12366,0
12360,0
12360,0
12356,0
12356,0
12357,0
12365,0
12361,0
12357,0
12366,1
12366,0
12354,0
12355,0
12360,0
12362,0
12364,0
12356,0
12353,0
12353,0
12348,0
12351,0
12347,0
12342,0
12333,0
12327,0
12332,0
12337,0
12337,0
12340,0
12345,0
12349,0
12358,0
12354,0
12362,0
12353,0
12358,0
12363,0
12364,0
12365,0
12368,0
12371,0
12370,0
12374,0
12379,0
12384,0
12380,1
12372,0
12372,0
12363,0
12365,0
12363,0
12364,0
12371,0
12377,0
12372,0
12378,0
12379,0
12378,0
12382,0
12381,0
12384,0
12386,0
12393,0
12393,0
12394,0
12400,0
12400,0
12402,0
12401,0
12405,1
12403,0
12396,0
12395,0
12396,0
12390,0
12378,0
12381,0
12378,0
12378,0
12371,0
12370,0
12369,0
12369,0
12365,0
12367,0
12362,0
12363,0
12359,0
12360,0
12362,0
12357,0
12368,0
12372,0
12380,0
12377,0
12387,0
12390,0
12394,0
12387,1
12384,0
12383,0
12372,0
12369,0
12363,0
12358,0
12356,0
12349,0
12354,0
12344,0
12336,0
12335,0
12338,0
12342,0
12350,0
12352,0
12351,0
12346,0
12350,0
12346,0
12352,0
12362,0
12359,0
12366,0
12373,0
12370,0
12365,1
12360,0
12358,0
12360,0
12351,0
12362,0
12364,0
12356,0
12357,0
12372,0
12370,0
12365,0
12366,0
12365,0
12362,0
12367,0
12378,0
12375,0
12371,1
12370,0
12376,0
12366,0
12372,0
12364,0
12353,0
12353,0
12356,0
12360,0
12369,0
12368,0
12379,0
12382,0
12378,0
12374,0
12370,0
12365,0
12370,0
12378,0
12376,0
12375,0
12382,0
12383,0
12380,0
12380,0
12384,1
12382,0
12384,0
12376,0
12374,0
12374,0
12372,0
12372,0
12370,0
12361,0
12360,0
12372,0
12374,0
12378,0
12382,0
12388,0
12384,0
12391,0
12384,0
12384,0
12384,0
12382,0
12384,0
12388,0
12382,0
12389,0
12394,0
12394,1
12384,0
12388,0
12390,0
12379,0
12375,0
12386,0
12384,0
12387,0
12385,0
12378,0
12374,0
12375,0
12369,0
12366,0
12373,0
12370,0
12361,0
12361,0
12356,0
12350,0
12350,0
12344,0
12339,0
12344,0
12356,0
12350,0
12346,0
12340,0
12338,0
12334,0
12329,0
12324,0
12324,0
12320,0
12314,0
12314,0
12312,0
12317,0
12327,0
12330,0
12332,0
12340,0
12338,0
12337,0
12348,0
12346,0
12338,0
12342,0
12352,0
12346,0
12348,0
12347,1
12348,0
12354,0
12347,0
12338,0
12330,0
12330,0
12337,0
12326,0
12324,0
12318,0
12326,0
12340,0
12332,0
12318,0
12321,0
12317,0
12316,0
12322,0
12318,0
12319,0
12314,0
12306,0
12302,0
12305,0
12307,0
12303,0
12308,0
12315,0
12318,0
12318,0
12319,0
12326,0
12328,0
12336,0
12345,0
12345,0
12348,0
12354,0
12356,0
12362,0
12363,0
12363,0
12360,0
12359,0
12360,0
12367,0
12372,0
12377,0
12380,0
12387,0
12387,0
12391,0
12393,0
12387,0
12386,0
12387,0
12389,0
12392,0
12394,0
12395,0
12398,0
12395,0
12400,0
12397,0
12398,1
12404,0
12396,0
12392,0
12392,0
12391,0
12387,0
12393,0
12386,0
12394,0
12398,0
12396,0
12395,0
12400,0
12400,0
12400,1
12404,0
12395,0
12397,0
12388,0
12398,0
12393,0
12390,0
12388,0
12392,0
12398,0
12399,0
12408,0
12404,0
12407,0
12412,0
12409,0
12416,0
12414,0
12421,0
12416,0
12421,0
12422,0
12422,0
12420,0
12414,0
12418,0
12426,0
12422,0
12427,0
12427,0
12426,0
12424,1
12424,0
12420,0
12421,0
12420,0
12428,0
12422,0
12416,0
12410,0
12403,0
12403,0
12398,0
12394,0
12400,0
12398,0
12394,0
12398,0
12402,0
12403,0
12400,0
12410,0
12417,0
12416,0
12417,0
12416,0
12420,0
12421,0
12426,0
12428,0
12424,0
12422,0
12422,0
12426,0
12426,0
12436,0
12440,0
12439,0
12438,0
12438,0
12443,1
12435,0
12438,0
12438,0
12428,0
12429,0
12431,0
12438,0
12432,0
12426,0
12432,0
12443,0
12447,0
12450,0
12440,0
12448,0
12446,0
12450,0
12452,0
12455,0
12453,0
12451,1
12449,0
12448,0
12442,0
12447,0
12446,0
12451,0
12455,0
12452,0
12451,0
12454,0
12456,1
12459,0
12456,0
12448,0
12446,0
12444,0
12440,0
12440,0
12432,0
12431,0
12434,0
12430,0
12428,0
12433,0
12430,0
12425,0
12432,0
12435,0
12439,0
12435,0
12443,0
12448,0
12451,0
12449,0
12448,1
12444,0
12440,0
12438,0
12443,0
12443,0
12435,0
12430,0
12430,0
12430,0
12434,0
12428,0
12425,0
12432,0
12432,0
12422,0
12426,0
12429,0
12438,0
12438,0
12434,0
12437,0
12435,0
12441,0
12440,0
12444,0
12449,0
12451,0
12449,1
12442,0
12440,0
12444,0
12436,0
12440,0
12434,0
12435,0
12433,0
12434,0
12436,0
12438,0
12434,0
12423,0
12421,0
12419,0
12420,0
12424,0
12424,0
12427,0
12427,0
12426,0
12433,0
12442,0
12440,0
12440,0
12438,0
12433,0
12432,0
12433,0
12438,0
12436,0
12441,0
12443,0
12446,0
12446,0
12446,1
12439,0
12440,0
12436,0
12434,0
12434,0
12431,0
12433,0
12432,0
12440,0
12442,1
12440,0
12432,0
12431,0
12432,0
12428,0
12431,0
12430,0
12433,0
12430,0
12419,0
12418,0
12421,0
12418,0
12420,0
12422,0
12427,0
12426,0
12418,0
12417,0
12412,0
12411,0
12407,0
12403,0
12406,0
12401,0
12408,0
12402,0
12400,0
12405,0
12405,0
12400,0
12400,0
12393,0
12391,0
12397,0
12397,0
12406,0
12400,0
12405,0
12411,1
12402,0
12399,0
12390,0
12389,0
12394,0
12394,0
12399,0
12402,0
12401,0
12398,0
12399,0
12395,0
12396,0
12403,0
12410,0
12414,0
12409,0
12410,0
12411,0
12418,0
12422,0
12426,0
12427,0
12429,0
12430,0
12430,0
12431,0
12438,0
12440,0
12437,0
12442,0
12444,0
12448,0
12452,0
12450,0
12441,0
12446,0
12448,0
12448,0
12452,0
12452,0
12450,1
12451,0
12452,0
12445,0
12447,0
12440,0
12437,0
12431,0
12428,0
12428,0
12436,0
12431,0
12437,0
12429,0
12430,0
12431,0
12427,0
12424,0
12425,0
12421,0
12418,0
12422,0
12421,0
12418,0
12414,0
12420,0
12416,0
12416,0
12418,0
12416,0
12414,0
12419,0
12425,0
12427,0
12436,0
12437,0
12435,0
12431,0
12440,0
12442,1
12432,0
12432,0
12426,0
12423,0
12433,0
12438,0
12431,0
12438,0
12436,0
12438,1
12436,0
12438,0
12430,0
12421,0
12426,0
12422,0
12424,0
12422,0
12417,0
12419,0
12420,0
12417,0
12423,0
12421,0
12413,0
12408,0
12409,0
12413,0
12416,0
12419,0
12416,0
12411,0
12410,0
12414,0
12405,0
12398,0
12394,0
12389,0
12392,0
12392,0
12388,0
12392,0
12396,0
12399,0
12404,0
12408,0
12406,0
12405,0
12407,0
12406,0
12404,0
12415,0
12418,1
12412,0
12406,0
12398,0
12396,0
12405,0
12399,0
12400,0
12406,0
12395,0
12397,0
12392,0
12384,0
12380,0
12380,0
12387,0
12391,0
12398,0
12400,0
12401,0
12401,0
12399,0
12398,0
12402,0
12406,0
12402,0
12405,0
12398,0
12399,0
12393,0
12398,0
12406,0
12410,0
12414,0
12415,0
12403,0
12404,0
12416,0
12415,0
12410,0
12405,0
12412,0
12411,0
12416,0
12418,1
12418,0
12418,0
12411,0
12408,0
12398,0
12396,0
12390,0
12388,0
12389,0
12392,0
12396,0
12404,0
12407,0
12412,0
12416,0
12413,1
12409,0
12407,0
12402,0
12395,0
12392,0
12386,0
12388,0
12384,0
12392,0
12390,0
12384,0
12389,0
12386,0
12381,0
12388,0
12384,0
12389,0
12389,0
12387,0
12392,0
12392,0
12399,0
12400,0
12392,0
12396,0
12400,0
12402,0
12407,0
12410,0
12408,0
12412,0
12410,0
12410,0
12412,0
12412,0
12410,0
12412,0
12420,0
12426,0
12427,0
12420,0
12422,1
12426,0
12422,0
12418,0
12410,0
12407,0
12407,0
12411,0
12411,0
12415,0
12414,0
12411,0
12410,0
12402,0
12401,0
12399,0
12402,0
12408,0
12410,0
12410,0
12419,0
12414,0
12422,0
12420,0
12422,0
12426,1
12424,0
12416,0
12415,0
12408,0
12407,0
12407,0
12418,0
12420,0
12420,0
12418,0
12406,0
12402,0
12406,0
12412,0
12415,0
12415,0
12411,0
12412,0
12411,0
12405,0
12408,0
12408,0
12403,0
12398,0
12397,0
12392,0
12396,0
12390,0
12395,0
12394,0
12385,0
12385,0
12384,0
12389,0
12382,0
12371,0
12368,0
12376,0
12364,0
12364,0
12372,0
12357,0
12356,0
12361,0
12369,0
12377,0
12377,0
12380,0
12385,0
12389,0
12382,1
12377,0
12374,0
12369,0
12366,0
12367,0
12372,0
12379,0
12372,0
12372,0
12380,0
12380,1
12373,0
12374,0
12376,0
